coll_date,w_name,w_type,common_name,sex,f_length,t_length,weight,maturity,age,hg,year
2020-09-09,Smoke Lake,Lake,Walleye,Male,357.0,379.0,0.485,Mature,6.0,0.335,2020
2020-09-09,Smoke Lake,Lake,Walleye,Male,380.0,402.0,0.57,Mature,7.0,0.355,2020
2020-09-09,Smoke Lake,Lake,Walleye,Female,382.0,411.0,0.585,Mature,7.0,0.338,2020
2020-09-09,Smoke Lake,Lake,Walleye,Male,396.0,422.0,0.63,Mature,12.0,0.763,2020
2020-09-09,Smoke Lake,Lake,Walleye,Male,410.0,437.0,0.675,Mature,12.0,0.499,2020
2020-09-09,Smoke Lake,Lake,Walleye,Female,375.0,400.0,0.555,Immature,6.0,0.29,2020
2020-09-09,Smoke Lake,Lake,Walleye,Female,378.0,402.0,0.545,Mature,6.0,0.315,2020
2020-09-09,Smoke Lake,Lake,Walleye,Male,411.0,437.0,0.74,Mature,14.0,0.63,2020
2020-09-09,Smoke Lake,Lake,Walleye,Female,410.0,440.0,0.625,Mature,7.0,0.461,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,465.0,524.0,1.285,Mature,,0.02,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,445.0,513.0,1.23,Mature,,0.027,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,475.0,529.0,1.085,Mature,,0.02,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,502.0,556.0,1.355,Mature,,0.023,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,341.0,385.0,0.54,Mature,2.0,0.011,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,376.0,421.0,0.73,Mature,3.0,0.01,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,340.0,371.0,0.51,Mature,,0.008,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,340.0,381.0,0.52,Mature,2.0,0.009,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,322.0,369.0,0.44,Mature,4.0,0.011,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,490.0,550.0,1.18,Mature,16.0,0.035,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,440.0,500.0,1.22,Mature,18.0,0.018,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,451.0,505.0,1.165,Mature,12.0,0.033,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,441.0,502.0,0.995,Mature,16.0,0.028,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,352.0,403.0,0.58,Immature,,0.011,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,465.0,537.0,1.17,Mature,13.0,0.051,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,509.0,575.0,1.545,Mature,11.0,0.035,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,462.0,530.0,1.08,Mature,21.0,0.026,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Male,461.0,520.0,1.07,Mature,14.0,0.023,2020
2020-09-03,Snipe Lake,Lake,Lake Whitefish,Female,325.0,366.0,0.49,Immature,3.0,0.013,2020
2010-09-16,Snipe Lake,Lake,Northern Pike,Female,998.0,1053.0,8.615,Mature,12.0,0.144,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Unknown,,805.0,3.155,Unknown,,0.049,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Female,,710.0,2.045,Unknown,,0.029,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Female,534.0,570.0,1.065,Mature,3.0,0.02,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Female,855.0,898.0,3.845,Mature,9.0,0.105,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Unknown,,895.0,4.775,Unknown,,0.057,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Unknown,,760.0,2.41,Unknown,,0.058,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Female,570.0,608.0,1.365,Mature,4.0,0.023,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Female,583.0,618.0,1.245,Mature,3.0,0.024,2010
2010-09-16,Snipe Lake,Lake,Northern Pike,Male,532.0,565.0,1.165,Mature,3.0,0.023,2010
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,603.0,639.0,1.535,Mature,5.0,0.032,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,550.0,589.0,1.305,Mature,4.0,0.036,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,565.0,593.0,1.33,Mature,4.0,0.035,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,765.0,801.0,3.6,Mature,8.0,0.066,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,690.0,731.0,2.305,Mature,7.0,0.076,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,540.0,568.0,1.09,Mature,4.0,0.037,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Male,555.0,585.0,1.32,Mature,5.0,0.07,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Male,490.0,521.0,0.97,Mature,4.0,0.034,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Male,625.0,665.0,2.035,Mature,6.0,0.072,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Male,592.0,633.0,1.72,Mature,5.0,0.076,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,637.0,676.0,1.765,Mature,6.0,0.051,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,566.0,605.0,1.315,Mature,5.0,0.039,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Male,442.0,468.0,0.685,Mature,4.0,0.036,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Male,570.0,602.0,1.25,Mature,4.0,0.087,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,442.0,470.0,0.58,Mature,3.0,0.031,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,595.0,637.0,1.56,Mature,5.0,0.08,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,644.0,683.0,1.905,Mature,6.0,0.076,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,577.0,610.0,1.45,Mature,5.0,0.042,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,605.0,641.0,1.4,Mature,6.0,0.108,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,740.0,801.0,2.58,Mature,7.0,0.055,2020
2020-09-03,Snipe Lake,Lake,Northern Pike,Female,830.0,865.0,5.26,Mature,8.0,0.109,2020
2010-09-15,Snipe Lake,Lake,Walleye,Female,650.0,685.0,3.46,Mature,9.0,0.101,2010
2010-09-16,Snipe Lake,Lake,Walleye,Female,,467.0,1.055,Unknown,,0.023,2010
2010-09-16,Snipe Lake,Lake,Walleye,Male,,605.0,2.48,Unknown,,0.048,2010
2010-09-16,Snipe Lake,Lake,Walleye,Male,,585.0,2.145,Unknown,,0.049,2010
2010-09-16,Snipe Lake,Lake,Walleye,Female,610.0,641.0,2.685,Mature,7.0,0.055,2010
2010-09-16,Snipe Lake,Lake,Walleye,Female,431.0,452.0,1.145,Immature,3.0,0.016,2010
2010-09-16,Snipe Lake,Lake,Walleye,Female,422.0,442.0,0.995,Immature,3.0,0.019,2010
2010-09-16,Snipe Lake,Lake,Walleye,Male,410.0,432.0,0.945,Mature,3.0,0.019,2010
2010-09-16,Snipe Lake,Lake,Walleye,Male,442.0,466.0,1.13,Mature,3.0,0.021,2010
2010-09-16,Snipe Lake,Lake,Walleye,Female,602.0,634.0,2.42,Mature,8.0,0.073,2010
2020-09-03,Snipe Lake,Lake,Walleye,Female,611.0,641.0,3.06,Mature,7.0,0.1,2020
2020-09-03,Snipe Lake,Lake,Walleye,Female,587.0,611.0,2.83,Mature,7.0,0.086,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,468.0,490.0,1.475,Mature,5.0,0.053,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,485.0,515.0,1.355,Mature,4.0,0.065,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,497.0,526.0,1.49,Mature,4.0,0.048,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,535.0,564.0,1.95,Mature,8.0,0.095,2020
2020-09-03,Snipe Lake,Lake,Walleye,Female,483.0,511.0,1.375,Mature,5.0,0.053,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,396.0,420.0,0.79,Mature,3.0,0.041,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,420.0,442.0,0.88,Mature,3.0,0.036,2020
2020-09-03,Snipe Lake,Lake,Walleye,Female,571.0,596.0,2.11,Mature,6.0,0.076,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,420.0,445.0,0.89,Mature,3.0,0.035,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,620.0,650.0,3.06,Mature,10.0,0.118,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,550.0,571.0,2.01,Mature,6.0,0.056,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,542.0,575.0,1.9,Mature,8.0,0.083,2020
2020-09-03,Snipe Lake,Lake,Walleye,Female,570.0,596.0,2.475,Mature,7.0,0.065,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,529.0,556.0,2.24,Mature,6.0,0.057,2020
2020-09-03,Snipe Lake,Lake,Walleye,Female,410.0,432.0,0.84,Immature,3.0,0.04,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,407.0,431.0,0.925,Mature,3.0,0.048,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,415.0,440.0,0.855,Mature,3.0,0.048,2020
2020-09-03,Snipe Lake,Lake,Walleye,Female,520.0,546.0,1.73,Mature,6.0,0.074,2020
2020-09-03,Snipe Lake,Lake,Walleye,Male,564.0,595.0,2.285,Mature,6.0,0.086,2020
2017-08-23,Soar's Lake,Lake,Northern Pike,Female,599.0,636.0,1.3,Mature,6.0,0.71,2017
2017-08-23,Soar's Lake,Lake,Northern Pike,Male,611.0,646.0,1.35,Mature,7.0,0.863,2017
2017-08-23,Soar's Lake,Lake,Northern Pike,Female,604.0,637.0,1.5,Mature,5.0,0.329,2017
2017-08-24,Soar's Lake,Lake,Northern Pike,Female,585.0,630.0,1.1,Mature,6.0,0.439,2017
2017-08-24,Soar's Lake,Lake,Northern Pike,Female,680.0,721.0,1.75,Mature,8.0,0.621,2017
2017-08-25,Soar's Lake,Lake,Northern Pike,Female,608.0,643.0,1.35,Mature,7.0,0.629,2017
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,360.0,389.0,0.531,Unknown,,0.669,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,375.0,403.0,0.682,Unknown,,0.397,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,369.0,401.0,0.626,Unknown,,0.63,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,375.0,407.0,0.646,Unknown,,0.566,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,363.0,399.0,0.617,Unknown,,0.792,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,380.0,414.0,0.663,Unknown,,0.53,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,327.0,358.0,0.396,Unknown,,0.421,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,326.0,359.0,0.424,Unknown,,0.387,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,335.0,372.0,0.431,Unknown,,0.291,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Goldeye,Unknown,349.0,382.0,0.488,Unknown,,0.442,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,392.0,440.0,0.707,Unknown,,0.283,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,379.0,435.0,0.752,Unknown,,0.158,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,395.0,449.0,0.747,Unknown,,0.067,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,378.0,428.0,0.811,Unknown,,0.134,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,375.0,425.0,0.746,Unknown,,0.139,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,367.0,425.0,0.691,Unknown,,0.102,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,375.0,429.0,0.714,Unknown,,0.082,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,389.0,445.0,0.791,Unknown,,0.149,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,366.0,418.0,0.611,Unknown,,0.091,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Lake Whitefish,Unknown,390.0,444.0,0.801,Unknown,,0.135,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Sauger,Unknown,392.0,411.0,0.614,Unknown,,0.634,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Sauger,Unknown,418.0,438.0,0.66,Unknown,,1.122,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Sauger,Unknown,341.0,359.0,0.358,Unknown,,0.925,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Sauger,Unknown,331.0,352.0,0.338,Unknown,,1.255,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Sauger,Unknown,330.0,350.0,0.332,Unknown,,1.008,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,Sauger,Unknown,311.0,330.0,0.28,Unknown,,0.649,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,447.0,478.0,1.141,Unknown,,0.568,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,434.0,464.0,1.072,Unknown,,0.261,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,415.0,447.0,0.995,Unknown,,0.373,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,426.0,460.0,1.262,Unknown,,0.278,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,439.0,476.0,1.27,Unknown,,0.392,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,321.0,343.0,0.459,Unknown,,0.157,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,385.0,420.0,0.975,Unknown,,0.103,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,386.0,414.0,0.948,Unknown,,0.116,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,430.0,470.0,1.283,Unknown,,0.371,2006
2006-10-18,South Saskatchewan River (at Bindloss Ferry),River,White Sucker,Unknown,446.0,485.0,1.196,Unknown,,0.305,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,319.0,337.0,0.23,Unknown,,0.09,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,549.0,580.0,1.351,Unknown,,0.219,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,677.0,718.0,2.2,Unknown,,0.278,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,743.0,783.0,3.5,Unknown,,0.386,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,317.0,335.0,0.213,Unknown,,0.151,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,345.0,366.0,0.281,Unknown,,0.068,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,647.0,685.0,1.8,Unknown,,0.423,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,694.0,732.0,2.3,Unknown,,0.589,2006
2006-10-19,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,891.0,938.0,6.1,Unknown,,1.035,2006
2006-10-19,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,665.0,701.0,2.4,Unknown,,0.428,2006
2006-10-19,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,577.0,612.0,1.286,Unknown,,0.289,2006
2006-10-19,South Saskatchewan River (at Medicine Hat),River,Northern Pike,Unknown,497.0,526.0,0.889,Unknown,,0.196,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,440.0,465.0,0.962,Unknown,,0.67,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,491.0,516.0,1.289,Unknown,,0.477,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,373.0,395.0,0.487,Unknown,,0.859,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,375.0,397.0,0.483,Unknown,,0.495,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,359.0,381.0,0.441,Unknown,,0.557,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,393.0,417.0,0.6,Unknown,,0.57,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,443.0,467.0,0.93,Unknown,,0.545,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,398.0,421.0,0.648,Unknown,,0.705,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Sauger,Unknown,414.0,434.0,0.782,Unknown,,0.739,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,362.0,382.0,0.493,Unknown,,0.355,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,393.0,416.0,0.615,Unknown,,0.359,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,431.0,454.0,0.803,Unknown,,0.385,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,471.0,500.0,1.121,Unknown,,0.791,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,588.0,622.0,2.2,Unknown,,0.92,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,459.0,483.0,0.913,Unknown,,0.458,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,435.0,463.0,0.561,Unknown,,1.159,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,398.0,419.0,0.596,Unknown,,0.669,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,447.0,472.0,0.991,Unknown,,1.127,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,437.0,463.0,0.796,Unknown,,0.402,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,,,,Unknown,,0.647,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,,,,Unknown,,0.351,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,,,,Unknown,,0.374,2006
2006-10-17,South Saskatchewan River (at Medicine Hat),River,Walleye,Unknown,,436.0,0.694,Unknown,,0.528,2006
2018-06-27,Square Lake,Lake,Northern Pike,Male,691.0,734.0,2.45,Mature,,0.461,2018
2018-06-27,Square Lake,Lake,Northern Pike,Female,620.0,659.0,2.0,Mature,,0.147,2018
2018-06-27,Square Lake,Lake,Northern Pike,Female,781.0,830.0,3.4,Mature,,0.534,2018
2018-06-27,Square Lake,Lake,Northern Pike,Male,683.0,729.0,2.6,Mature,,0.512,2018
2018-06-27,Square Lake,Lake,Northern Pike,Male,705.0,744.0,2.3,Mature,,0.955,2018
2018-06-27,Square Lake,Lake,Northern Pike,Male,640.0,687.0,2.1,Mature,,0.266,2018
2018-06-27,Square Lake,Lake,Northern Pike,Female,678.0,717.0,2.4,Mature,,0.163,2018
2018-06-27,Square Lake,Lake,Northern Pike,Female,610.0,654.0,1.7,Mature,,0.178,2018
2018-06-27,Square Lake,Lake,Northern Pike,Male,733.0,780.0,2.5,Mature,,0.579,2018
2018-06-27,Square Lake,Lake,Northern Pike,Female,789.0,833.0,3.1,Mature,,0.333,2018
2018-06-27,Square Lake,Lake,Northern Pike,Male,720.0,773.0,2.4,Mature,,0.722,2018
2018-06-27,Square Lake,Lake,Northern Pike,Male,638.0,675.0,2.0,Mature,,0.211,2018
2018-06-28,Square Lake,Lake,Northern Pike,Male,598.0,642.0,1.7,Mature,,0.243,2018
2018-06-28,Square Lake,Lake,Northern Pike,Male,667.0,711.0,2.2,Mature,,0.367,2018
2018-06-28,Square Lake,Lake,Northern Pike,Female,711.0,741.0,2.4,Mature,,0.781,2018
2018-06-28,Square Lake,Lake,Northern Pike,Male,626.0,666.0,1.85,Mature,,0.371,2018
2018-06-28,Square Lake,Lake,Northern Pike,Male,598.0,634.0,1.7,Mature,,0.163,2018
2018-06-28,Square Lake,Lake,Northern Pike,Male,680.0,717.0,2.4,Mature,,0.654,2018
2018-06-28,Square Lake,Lake,Northern Pike,Male,721.0,768.0,3.0,Mature,,0.522,2018
2009-10-07,Sturgeon Lake,Lake,Lake Whitefish,Unknown,425.0,480.0,1.082,Unknown,,0.023,2009
2009-10-07,Sturgeon Lake,Lake,Lake Whitefish,Unknown,435.0,490.0,1.339,Unknown,,0.02,2009
2009-10-07,Sturgeon Lake,Lake,Lake Whitefish,Unknown,400.0,446.0,0.885,Unknown,,0.027,2009
2009-10-07,Sturgeon Lake,Lake,Lake Whitefish,Unknown,390.0,436.0,0.885,Unknown,,0.026,2009
2009-10-07,Sturgeon Lake,Lake,Lake Whitefish,Unknown,401.0,450.0,0.899,Unknown,,0.019,2009
2009-10-08,Sturgeon Lake,Lake,Lake Whitefish,Unknown,502.0,565.0,1.654,Unknown,,0.057,2009
2009-10-08,Sturgeon Lake,Lake,Lake Whitefish,Unknown,438.0,479.0,1.308,Unknown,,0.021,2009
2009-10-08,Sturgeon Lake,Lake,Lake Whitefish,Unknown,482.0,540.0,1.886,Unknown,,0.041,2009
2009-10-08,Sturgeon Lake,Lake,Lake Whitefish,Unknown,445.0,500.0,1.304,Unknown,,0.032,2009
2009-10-08,Sturgeon Lake,Lake,Lake Whitefish,Unknown,460.0,522.0,1.307,Unknown,,0.023,2009
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Female,520.0,582.0,1.62,Mature,16.0,0.096,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Female,588.0,647.0,2.96,Mature,14.0,0.044,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Male,502.0,563.0,1.695,Mature,10.0,0.035,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Male,565.0,621.0,2.285,Mature,14.0,0.059,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Male,520.0,583.0,2.26,Mature,15.0,0.074,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Male,568.0,630.0,2.47,Mature,15.0,0.07,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Female,530.0,595.0,2.25,Mature,10.0,0.061,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Male,570.0,625.0,2.37,Mature,16.0,0.05,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Female,558.0,630.0,2.75,Mature,15.0,0.061,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Female,450.0,515.0,1.77,Mature,8.0,0.06,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Male,518.0,573.0,1.745,Mature,7.0,0.041,2020
2020-09-30,Sturgeon Lake,Lake,Lake Whitefish,Female,515.0,572.0,2.015,Mature,8.0,0.064,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Female,480.0,540.0,2.08,Mature,15.0,0.049,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Female,545.0,601.0,2.36,Mature,11.0,0.072,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Female,602.0,665.0,3.12,Mature,15.0,0.041,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Male,542.0,610.0,2.57,Mature,15.0,0.038,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Female,540.0,615.0,2.45,Mature,15.0,0.063,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Female,557.0,620.0,2.83,Mature,15.0,0.084,2020
2020-10-01,Sturgeon Lake,Lake,Lake Whitefish,Female,552.0,611.0,2.58,Mature,15.0,0.088,2020
2009-10-07,Sturgeon Lake,Lake,Northern Pike,Unknown,700.0,740.0,3.006,Unknown,,0.396,2009
2009-10-07,Sturgeon Lake,Lake,Northern Pike,Unknown,725.0,760.0,2.771,Unknown,,0.195,2009
2009-10-07,Sturgeon Lake,Lake,Northern Pike,Unknown,712.0,735.0,2.58,Unknown,,0.178,2009
2009-10-07,Sturgeon Lake,Lake,Northern Pike,Unknown,580.0,604.0,1.407,Unknown,,0.098,2009
2009-10-07,Sturgeon Lake,Lake,Northern Pike,Unknown,526.0,572.0,0.829,Unknown,,0.232,2009
2009-10-08,Sturgeon Lake,Lake,Northern Pike,Unknown,530.0,564.0,1.121,Unknown,,0.072,2009
2009-10-08,Sturgeon Lake,Lake,Northern Pike,Unknown,532.0,566.0,1.214,Unknown,,0.093,2009
2009-10-08,Sturgeon Lake,Lake,Northern Pike,Unknown,475.0,507.0,0.728,Unknown,,0.094,2009
2009-10-08,Sturgeon Lake,Lake,Northern Pike,Unknown,588.0,626.0,1.621,Unknown,,0.116,2009
2009-10-08,Sturgeon Lake,Lake,Northern Pike,Unknown,412.0,439.0,0.456,Unknown,,0.037,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,456.0,483.0,1.073,Unknown,,0.256,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,422.0,450.0,0.743,Unknown,,0.094,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,416.0,454.0,0.884,Unknown,,0.295,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,398.0,456.0,0.86,Unknown,,0.223,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,406.0,433.0,0.822,Unknown,,0.142,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,405.0,431.0,0.72,Unknown,,0.089,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,464.0,494.0,1.106,Unknown,,0.307,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,508.0,536.0,1.397,Unknown,,0.229,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,423.0,450.0,0.879,Unknown,,0.098,2009
2009-10-07,Sturgeon Lake,Lake,Walleye,Unknown,394.0,421.0,0.685,Unknown,,0.084,2009
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,415.0,446.0,0.82,Mature,8.0,0.159,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,410.0,441.0,0.705,Mature,8.0,0.201,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,398.0,425.0,0.71,Mature,8.0,0.283,2020
